sample_id,tissue,metadata,gene_expression,metilation
GTEX-1MA7X-2226,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-1MA7X-2326,Pituitary,1,1,0
GTEX-1MA7X-2426,Brain - Cerebellum,1,0,0
GTEX-1MA7X-2526,Brain - Cortex,1,0,0
GTEX-1MCC2-0126,Artery - Coronary,1,0,0
GTEX-1MCC2-0226,Heart - Atrial Appendage,1,1,0
GTEX-1MCC2-0326,Heart - Left Ventricle,1,1,0
GTEX-1MCC2-0426,Artery - Aorta,1,1,0
GTEX-1MCC2-0526,Thyroid,1,1,0
GTEX-1MCC2-0626,Adipose - Visceral (Omentum),1,1,0
GTEX-1MCC2-0726,Lung,1,1,1
GTEX-1MCC2-0826,Spleen,1,1,0
GTEX-1MCC2-0926,Pancreas,1,0,0
GTEX-1MCC2-1026,Ovary,1,1,1
GTEX-1MCC2-1126,Vagina,1,1,0
GTEX-1MCC2-1226,Uterus,1,0,0
GTEX-1MCC2-1326,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-1MCC2-1426,Colon - Sigmoid,1,0,0
GTEX-1MCC2-1526,Small Intestine - Terminal Ileum,1,0,0
GTEX-1MCC2-1626,Colon - Transverse,1,1,0
GTEX-1MCC2-1726,Stomach,1,0,0
GTEX-1MCC2-1826,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-1MCC2-1926,Esophagus - Mucosa,1,1,0
GTEX-1MCC2-2026,Esophagus - Muscularis,1,1,0
GTEX-1MCC2-2126,Breast - Mammary Tissue,1,1,0
GTEX-1MCC2-2226,Minor Salivary Gland,1,1,0
GTEX-1MCC2-2326,Adipose - Subcutaneous,1,1,0
GTEX-1MCC2-2426,Nerve - Tibial,1,1,0
GTEX-1MCC2-2525,Skin - Sun Exposed (Lower leg),1,0,0
GTEX-1MCC2-2625,Artery - Tibial,1,0,0
GTEX-1MCC2-2726,Muscle - Skeletal,1,1,0
GTEX-1MCQQ-0126,Artery - Tibial,1,0,0
GTEX-1MCQQ-0226,Nerve - Tibial,1,0,0
GTEX-1MCQQ-0326,Adipose - Subcutaneous,1,0,0
GTEX-1MCQQ-0426,Lung,1,0,0
GTEX-1MCQQ-0526,Liver,1,0,0
GTEX-1MCQQ-0626,Muscle - Skeletal,1,1,0
GTEX-1MCQQ-0726,Artery - Aorta,1,0,0
GTEX-1MCQQ-0826,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-1MCQQ-0926,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-1MCQQ-1026,Esophagus - Mucosa,1,1,0
GTEX-1MCQQ-1126,Esophagus - Muscularis,1,0,0
GTEX-1MCQQ-1226,Colon - Sigmoid,1,0,0
GTEX-1MCQQ-1326,Colon - Transverse,1,0,0
GTEX-1MCQQ-1426,Adipose - Visceral (Omentum),1,1,0
GTEX-1MCQQ-1526,Kidney - Cortex,1,0,0
GTEX-1MCQQ-1626,Breast - Mammary Tissue,1,0,0
GTEX-1MCQQ-1726,Pancreas,1,0,0
GTEX-1MCQQ-1826,Small Intestine - Terminal Ileum,1,0,0
GTEX-1MCQQ-1926,Stomach,1,0,0
GTEX-1MCQQ-2026,Skin - Not Sun Exposed (Suprapubic),1,0,0
GTEX-1MCQQ-2126,Prostate,1,0,0
GTEX-1MCQQ-2226,Minor Salivary Gland,1,1,0
GTEX-1MCQQ-2326,Testis,1,1,0
GTEX-1MCQQ-2426,Pituitary,1,1,0
GTEX-1MCQQ-2526,Brain - Cortex,1,0,0
GTEX-1MCQQ-2626,Brain - Cerebellum,1,0,0
GTEX-1MCYP-0126,Breast - Mammary Tissue,1,1,0
GTEX-1MCYP-0226,Spleen,1,1,0
GTEX-1MCYP-0326,Pancreas,1,0,0
GTEX-1MCYP-0426,Artery - Aorta,1,1,0
GTEX-1MCYP-0526,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-1MCYP-0626,Thyroid,1,0,0
GTEX-1MCYP-0726,Adipose - Visceral (Omentum),1,0,0
GTEX-1MCYP-0826,Esophagus - Muscularis,1,0,0
GTEX-1MCYP-0926,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-1MCYP-1026,Esophagus - Mucosa,1,1,0
GTEX-1MCYP-1126,Stomach,1,1,0
GTEX-1MCYP-1226,Uterus,1,1,0
GTEX-1MCYP-1326,Vagina,1,1,0
GTEX-1MCYP-1426,Ovary,1,0,1
GTEX-1MCYP-1526,Colon - Sigmoid,1,0,0
GTEX-1MCYP-1626,Small Intestine - Terminal Ileum,1,0,0
GTEX-1MCYP-1726,Colon - Transverse,1,0,0
GTEX-1MCYP-1826,Adipose - Subcutaneous,1,1,0
GTEX-1MCYP-1926,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-1MCYP-2026,Muscle - Skeletal,1,1,0
GTEX-1MCYP-2126,Nerve - Tibial,1,1,0
GTEX-1MCYP-2226,Artery - Tibial,1,0,0
GTEX-1MGNQ-0126,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-1MGNQ-0226,Adipose - Subcutaneous,1,1,0
GTEX-1MGNQ-0326,Muscle - Skeletal,1,0,0
GTEX-1MGNQ-0426,Nerve - Tibial,1,0,0
GTEX-1MGNQ-0526,Artery - Tibial,1,1,0
GTEX-1MGNQ-0626,Artery - Aorta,1,1,0
GTEX-1MGNQ-0726,Thyroid,1,1,0
GTEX-1MGNQ-0826,Lung,1,1,1
GTEX-1MGNQ-0926,Breast - Mammary Tissue,1,0,0
GTEX-1MGNQ-1026,Skin - Not Sun Exposed (Suprapubic),1,0,0
GTEX-1MGNQ-1126,Spleen,1,1,0
GTEX-1MGNQ-1226,Pancreas,1,1,0
GTEX-1MGNQ-1326,Adipose - Visceral (Omentum),1,0,0
GTEX-1MGNQ-1426,Testis,1,0,0
GTEX-1MGNQ-1526,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-1MGNQ-1626,Esophagus - Mucosa,1,1,0
GTEX-1MGNQ-1726,Esophagus - Muscularis,1,1,0
GTEX-1MGNQ-1826,Stomach,1,1,0
GTEX-1MGNQ-1926,Minor Salivary Gland,1,1,0
GTEX-1MGNQ-2026,Colon - Transverse,1,1,0
GTEX-1MGNQ-2126,Colon - Sigmoid,1,1,0
GTEX-1MGNQ-2226,Prostate,1,1,0
GTEX-1MGNQ-2326,Small Intestine - Terminal Ileum,1,1,0
GTEX-1MJIX-0126,Spleen,1,0,0
GTEX-1MJIX-0226,Artery - Aorta,1,0,0
GTEX-1MJIX-0326,Heart - Left Ventricle,1,1,0
GTEX-1MJIX-0426,Heart - Atrial Appendage,1,1,0
GTEX-1MJIX-0526,Artery - Coronary,1,0,0
GTEX-1MJIX-0626,Lung,1,1,0
GTEX-1MJIX-0726,Liver,1,1,0
GTEX-1MJIX-0826,Esophagus - Mucosa,1,1,0
GTEX-1MJIX-0926,Esophagus - Muscularis,1,1,0
GTEX-1MJIX-1026,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-1MJIX-1126,Stomach,1,1,0
GTEX-1MJIX-1226,Adipose - Visceral (Omentum),1,0,0
GTEX-1MJIX-1326,Pancreas,1,0,0
GTEX-1MJIX-1426,Skin - Not Sun Exposed (Suprapubic),1,0,0
GTEX-1MJIX-1526,Small Intestine - Terminal Ileum,1,0,0
GTEX-1MJIX-1626,Colon - Sigmoid,1,0,0
GTEX-1MJIX-1726,Colon - Transverse,1,0,0
GTEX-1MJIX-1826,Breast - Mammary Tissue,1,0,0
GTEX-1MJIX-1926,Artery - Tibial,1,1,0
GTEX-1MJIX-2026,Nerve - Tibial,1,1,0
GTEX-1MJIX-2126,Muscle - Skeletal,1,1,0
GTEX-1MJIX-2226,Skin - Sun Exposed (Lower leg),1,0,0
GTEX-1MJIX-2326,Adipose - Subcutaneous,1,0,0
GTEX-1MJK2-0126,Artery - Tibial,1,1,0
GTEX-1MJK2-0226,Nerve - Tibial,1,0,0
GTEX-1MJK2-0326,Muscle - Skeletal,1,0,0
GTEX-1MJK2-0426,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-1MJK2-0526,Adipose - Subcutaneous,1,1,0
GTEX-1MJK2-0626,Liver,1,0,0
GTEX-1MJK2-0726,Prostate,1,1,0
GTEX-1MJK2-0826,Thyroid,1,1,0
GTEX-1MJK2-0926,Adipose - Visceral (Omentum),1,0,0
GTEX-1MJK2-1026,Skin - Not Sun Exposed (Suprapubic),1,0,0
GTEX-1MJK2-1126,Lung,1,1,1
GTEX-1MJK2-1226,Pancreas,1,0,0
GTEX-1MJK2-1326,Testis,1,1,0
GTEX-1MJK2-1426,Artery - Aorta,1,0,0
GTEX-1MJK2-1526,Artery - Coronary,1,0,0
GTEX-1MJK2-1626,Heart - Atrial Appendage,1,1,0
GTEX-1MJK2-1726,Heart - Left Ventricle,1,0,0
GTEX-1MJK2-1826,Esophagus - Mucosa,1,0,0
GTEX-1MJK2-1926,Adrenal Gland,1,0,0
GTEX-1MJK2-2026,Spleen,1,0,0
GTEX-1MJK2-2126,Kidney - Cortex,1,0,0
GTEX-1MJK2-2226,Breast - Mammary Tissue,1,1,0
GTEX-1MJK2-2326,Colon - Sigmoid,1,0,0
GTEX-1MJK2-2426,Esophagus - Muscularis,1,0,0
GTEX-1MJK2-2526,Esophagus - Gastroesophageal Junction,1,1,0
GTEX-1MJK2-2626,Stomach,1,0,0
GTEX-1MJK2-2726,Small Intestine - Terminal Ileum,1,0,0
GTEX-1MJK2-2826,Colon - Transverse,1,0,0
GTEX-1MJK2-2926,Brain - Cortex,1,0,0
GTEX-1MJK2-3026,Brain - Cerebellum,1,1,0
GTEX-1MJK2-3126,Pituitary,1,0,0
GTEX-1MJK3-0126,Spleen,1,1,0
GTEX-1MJK3-0226,Adipose - Subcutaneous,1,0,0
GTEX-1MJK3-0326,Thyroid,1,1,0
GTEX-1MJK3-0426,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-1MJK3-0526,Stomach,1,0,0
GTEX-1MJK3-0626,Adipose - Visceral (Omentum),1,1,0
GTEX-1MJK3-0726,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-1MJK3-0826,Small Intestine - Terminal Ileum,1,0,0
GTEX-1MJK3-0926,Colon - Transverse,1,1,0
GTEX-1MJK3-1026,Colon - Sigmoid,1,0,0
GTEX-1MJK3-1126,Breast - Mammary Tissue,1,1,0
GTEX-1MJK3-1226,Esophagus - Mucosa,1,0,0
GTEX-1MJK3-1326,Esophagus - Muscularis,1,1,0
GTEX-1MJK3-1426,Muscle - Skeletal,1,1,0
GTEX-1MJK3-1526,Nerve - Tibial,1,1,0
GTEX-1MJK3-1626,Artery - Tibial,1,0,0
GTEX-1MJK3-1726,Skin - Sun Exposed (Lower leg),1,0,0
GTEX-1MUQO-0126,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-1MUQO-0226,Muscle - Skeletal,1,1,0
GTEX-1MUQO-0326,Nerve - Tibial,1,1,0
GTEX-1MUQO-0426,Artery - Tibial,1,1,0
GTEX-1MUQO-0526,Adipose - Subcutaneous,1,1,0
GTEX-1MUQO-0626,Skin - Not Sun Exposed (Suprapubic),1,0,0
GTEX-1MUQO-0726,Thyroid,1,1,0
GTEX-1MUQO-0826,Adipose - Visceral (Omentum),1,1,0
GTEX-1MUQO-0926,Artery - Aorta,1,0,0
GTEX-1MUQO-1026,Heart - Atrial Appendage,1,0,0
GTEX-1MUQO-1126,Artery - Coronary,1,0,0
GTEX-1MUQO-1226,Heart - Left Ventricle,1,1,0
GTEX-1MUQO-1326,Spleen,1,1,0
GTEX-1MUQO-1426,Pancreas,1,1,0
GTEX-1MUQO-1526,Prostate,1,1,0
GTEX-1MUQO-1626,Esophagus - Muscularis,1,1,0
GTEX-1MUQO-1726,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-1MUQO-1826,Esophagus - Mucosa,1,0,0
GTEX-1MUQO-1926,Stomach,1,1,0
GTEX-1MUQO-2026,Testis,1,0,0
GTEX-1MUQO-2126,Breast - Mammary Tissue,1,0,0
GTEX-1MUQO-2226,Colon - Sigmoid,1,0,0
GTEX-1MUQO-2326,Adrenal Gland,1,0,0
GTEX-1MUQO-2426,Small Intestine - Terminal Ileum,1,1,0
GTEX-1MUQO-2526,Kidney - Cortex,1,1,0
GTEX-1MUQO-2626,Colon - Transverse,1,1,0
GTEX-1N2DV-0126,Adipose - Subcutaneous,1,0,0
GTEX-1N2DV-0226,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-1N2DV-0326,Nerve - Tibial,1,1,0
GTEX-1N2DV-0426,Artery - Tibial,1,1,0
GTEX-1N2DV-0526,Muscle - Skeletal,1,1,0
GTEX-1N2DV-0626,Adipose - Visceral (Omentum),1,1,0
GTEX-1N2DV-0726,Spleen,1,0,0
GTEX-1N2DV-0826,Thyroid,1,0,0
GTEX-1N2DV-0926,Stomach,1,1,0
GTEX-1N2DV-1026,Artery - Aorta,1,0,0
GTEX-1N2DV-1126,Testis,1,0,0
GTEX-1N2DV-1226,Prostate,1,0,0
GTEX-1N2DV-1326,Small Intestine - Terminal Ileum,1,0,0
GTEX-1N2DV-1426,Colon - Transverse,1,1,0
GTEX-1N2DV-1526,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-1N2DV-1626,Minor Salivary Gland,1,0,0
GTEX-1N2DV-1726,Pancreas,1,1,0
GTEX-1N2DV-1826,Colon - Sigmoid,1,1,0
GTEX-1N2DV-1926,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-1N2DV-2026,Esophagus - Mucosa,1,1,0
GTEX-1N2DV-2126,Esophagus - Muscularis,1,0,0
GTEX-1N2DV-2226,Breast - Mammary Tissue,1,0,0
GTEX-1N2DW-0126,Skin - Not Sun Exposed (Suprapubic),1,0,0
GTEX-1N2DW-0226,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-1N2DW-0326,Adipose - Subcutaneous,1,1,0
GTEX-1N2DW-0426,Muscle - Skeletal,1,1,0
GTEX-1N2DW-0526,Nerve - Tibial,1,0,0
GTEX-1N2DW-0626,Artery - Tibial,1,0,0
GTEX-1N2DW-0726,Adipose - Visceral (Omentum),1,1,0
GTEX-1N2DW-0826,Heart - Left Ventricle,1,0,0
GTEX-1N2DW-0926,Heart - Atrial Appendage,1,0,0
GTEX-1N2DW-1026,Artery - Aorta,1,0,0
GTEX-1N2DW-1126,Lung,1,1,0
GTEX-1N2DW-1226,Thyroid,1,0,0
GTEX-1N2DW-1326,Liver,1,0,0
GTEX-1N2DW-1426,Esophagus - Mucosa,1,1,0
GTEX-1N2DW-1526,Esophagus - Muscularis,1,0,0
GTEX-1N2DW-1626,Spleen,1,0,0
GTEX-1N2DW-1726,Pancreas,1,0,0
GTEX-1N2DW-1826,Kidney - Cortex,1,1,0
GTEX-1N2DW-1926,Testis,1,0,0
GTEX-1N2DW-2026,Stomach,1,0,0
GTEX-1N2DW-2126,Prostate,1,0,0
GTEX-1N2DW-2226,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-1N2DW-2326,Colon - Transverse,1,0,0
GTEX-1N2DW-2426,Colon - Sigmoid,1,0,0
GTEX-1N2DW-2526,Small Intestine - Terminal Ileum,1,0,0
GTEX-1N2DW-2626,Breast - Mammary Tissue,1,0,0
GTEX-1N2DW-2726,Pituitary,1,0,0
GTEX-1N2DW-2826,Brain - Cortex,1,1,0
GTEX-1N2DW-2926,Brain - Cerebellum,1,0,0
GTEX-1N2EE-0126,Muscle - Skeletal,1,0,0
GTEX-1N2EE-0226,Artery - Tibial,1,1,0
GTEX-1N2EE-0326,Nerve - Tibial,1,0,0
GTEX-1N2EE-0426,Skin - Sun Exposed (Lower leg),1,0,0
GTEX-1N2EE-0526,Adipose - Subcutaneous,1,0,0
GTEX-1N2EE-0626,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-1N2EE-0726,Pancreas,1,0,0
GTEX-1N2EE-0826,Testis,1,1,0
GTEX-1N2EE-0926,Kidney - Cortex,1,0,0
GTEX-1N2EE-1026,Prostate,1,1,0
GTEX-1N2EE-1126,Adrenal Gland,1,0,0
GTEX-1N2EE-1226,Spleen,1,0,0
GTEX-1N2EE-1326,Thyroid,1,0,0
GTEX-1N2EE-1426,Liver,1,0,0
GTEX-1N2EE-1526,Adipose - Visceral (Omentum),1,1,0
GTEX-1N2EE-1626,Lung,1,0,1
GTEX-1N2EE-1726,Artery - Aorta,1,0,0
GTEX-1N2EE-1826,Artery - Coronary,1,0,0
GTEX-1N2EE-1926,Heart - Atrial Appendage,1,0,0
GTEX-1N2EE-2026,Heart - Left Ventricle,1,0,0
GTEX-1N2EE-2126,Breast - Mammary Tissue,1,1,0
GTEX-1N2EE-2226,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-1N2EE-2326,Esophagus - Muscularis,1,0,0
GTEX-1N2EE-2426,Esophagus - Mucosa,1,1,0
GTEX-1N2EE-2526,Colon - Sigmoid,1,0,0
GTEX-1N2EE-2626,Stomach,1,0,0
GTEX-1N2EE-2726,Colon - Transverse,1,0,0
GTEX-1N2EE-2826,Small Intestine - Terminal Ileum,1,0,0
GTEX-1N2EE-2926,Pituitary,1,1,0
GTEX-1N2EE-3026,Brain - Cortex,1,0,0
GTEX-1N2EE-3126,Brain - Cerebellum,1,0,0
GTEX-1N2EF-0126,Skin - Not Sun Exposed (Suprapubic),1,0,0
GTEX-1N2EF-0226,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-1N2EF-0326,Artery - Tibial,1,1,0
GTEX-1N2EF-0426,Nerve - Tibial,1,0,0
GTEX-1N2EF-0526,Muscle - Skeletal,1,1,0
GTEX-1N2EF-0626,Adipose - Subcutaneous,1,1,0
GTEX-1N2EF-0726,Lung,1,0,0
GTEX-1N2EF-0826,Thyroid,1,0,0
GTEX-1N2EF-0926,Adipose - Visceral (Omentum),1,1,0
GTEX-1N2EF-1026,Liver,1,0,0
GTEX-1N2EF-1126,Testis,1,0,0
GTEX-1N2EF-1226,Prostate,1,0,0
GTEX-1N2EF-1326,Adrenal Gland,1,0,0
GTEX-1N2EF-1426,Kidney - Cortex,1,1,0
GTEX-1N2EF-1526,Spleen,1,1,0
GTEX-1N2EF-1626,Stomach,1,0,0
GTEX-1N2EF-1726,Colon - Sigmoid,1,1,0
GTEX-1N2EF-1826,Small Intestine - Terminal Ileum,1,0,0
GTEX-1N2EF-1926,Colon - Transverse,1,1,0
GTEX-1N2EF-2026,Minor Salivary Gland,1,0,0
GTEX-1N2EF-2126,Pancreas,1,1,0
GTEX-1N2EF-2226,Breast - Mammary Tissue,1,1,0
GTEX-1N2EF-2326,Esophagus - Gastroesophageal Junction,1,1,0
GTEX-1N2EF-2426,Esophagus - Muscularis,1,0,0
GTEX-1N2EF-2526,Esophagus - Mucosa,1,0,0
GTEX-1N2EF-2626,Artery - Aorta,1,0,0
GTEX-1N2EF-2726,Heart - Atrial Appendage,1,0,0
GTEX-1N2EF-2826,Heart - Left Ventricle,1,1,0
GTEX-1N2EF-2926,Artery - Coronary,1,0,0
GTEX-1N2EF-3026,Pituitary,1,1,0
GTEX-1N2EF-3126,Brain - Cerebellum,1,0,0
GTEX-1N2EF-3226,Brain - Cortex,1,0,0
GTEX-1N5O9-0126,Muscle - Skeletal,1,0,0
GTEX-1N5O9-0226,Adipose - Subcutaneous,1,0,0
GTEX-1N5O9-0326,Skin - Sun Exposed (Lower leg),1,0,0
GTEX-1N5O9-0426,Nerve - Tibial,1,0,0
GTEX-1N5O9-0526,Artery - Tibial,1,1,0
GTEX-1N5O9-0626,Prostate,1,0,0
GTEX-1N5O9-0726,Testis,1,0,0
GTEX-1N5O9-0826,Adipose - Visceral (Omentum),1,0,0
GTEX-1N5O9-0926,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-1N5O9-1026,Thyroid,1,1,0
GTEX-1N5O9-1126,Breast - Mammary Tissue,1,1,0
GTEX-1N5O9-1226,Lung,1,0,1
GTEX-1N5O9-1326,Artery - Aorta,1,0,0
GTEX-1N5O9-1426,Heart - Atrial Appendage,1,0,0
GTEX-1N5O9-1526,Heart - Left Ventricle,1,0,0
GTEX-1N5O9-1626,Liver,1,0,0
GTEX-1N5O9-1726,Spleen,1,0,0
GTEX-1N5O9-1826,Pancreas,1,0,0
GTEX-1N5O9-1926,Kidney - Cortex,1,0,0
GTEX-1N5O9-2026,Esophagus - Muscularis,1,1,0
GTEX-1N5O9-2126,Adrenal Gland,1,0,0
GTEX-1N5O9-2226,Esophagus - Gastroesophageal Junction,1,1,0
GTEX-1N5O9-2326,Esophagus - Mucosa,1,0,0
GTEX-1N5O9-2426,Stomach,1,0,0
GTEX-1N5O9-2526,Colon - Sigmoid,1,0,0
GTEX-1N5O9-2626,Small Intestine - Terminal Ileum,1,0,0
GTEX-1N5O9-2726,Colon - Transverse,1,1,0
GTEX-1N5O9-2826,Pituitary,1,1,0
GTEX-1N5O9-2926,Brain - Cortex,1,1,0
GTEX-1N5O9-3026,Brain - Cerebellum,1,0,0
GTEX-1NHNU-0126,Artery - Aorta,1,0,0
GTEX-1NHNU-0226,Spleen,1,0,0
GTEX-1NHNU-0326,Adipose - Visceral (Omentum),1,0,0
GTEX-1NHNU-0426,Lung,1,0,1
GTEX-1NHNU-0526,Thyroid,1,0,0
GTEX-1NHNU-0626,Heart - Atrial Appendage,1,1,0
GTEX-1NHNU-0726,Heart - Left Ventricle,1,0,0
GTEX-1NHNU-0826,Artery - Coronary,1,0,0
GTEX-1NHNU-0926,Breast - Mammary Tissue,1,1,0
GTEX-1NHNU-1026,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-1NHNU-1126,Adipose - Subcutaneous,1,1,0
GTEX-1NHNU-1226,Muscle - Skeletal,1,1,0
GTEX-1NHNU-1326,Artery - Tibial,1,1,0
GTEX-1NHNU-1426,Nerve - Tibial,1,1,0
GTEX-1NHNU-1526,Testis,1,1,0
GTEX-1NHNU-1626,Prostate,1,0,0
GTEX-1NHNU-1726,Esophagus - Gastroesophageal Junction,1,1,0
GTEX-1NHNU-1826,Esophagus - Muscularis,1,0,0
GTEX-1NHNU-1926,Esophagus - Mucosa,1,0,0
GTEX-1NHNU-2026,Skin - Not Sun Exposed (Suprapubic),1,0,0
GTEX-1NHNU-2126,Stomach,1,0,0
GTEX-1NHNU-2226,Minor Salivary Gland,1,0,0
GTEX-1NHNU-2326,Colon - Transverse,1,1,0
GTEX-1NHNU-2426,Colon - Sigmoid,1,0,0
GTEX-1NHNU-2526,Small Intestine - Terminal Ileum,1,0,0
GTEX-1NSGN-0126,Skin - Sun Exposed (Lower leg),1,0,0
GTEX-1NSGN-0226,Adipose - Subcutaneous,1,0,0
GTEX-1NSGN-0326,Muscle - Skeletal,1,0,0
GTEX-1NSGN-0426,Nerve - Tibial,1,0,0
GTEX-1NSGN-0526,Artery - Tibial,1,1,0
GTEX-1NSGN-0626,Minor Salivary Gland,1,1,0
GTEX-1NSGN-0726,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-1NSGN-0826,Thyroid,1,0,0
GTEX-1NSGN-0926,Breast - Mammary Tissue,1,0,0
GTEX-1NSGN-1026,Heart - Left Ventricle,1,0,0
GTEX-1NSGN-1126,Artery - Aorta,1,1,0
GTEX-1NSGN-1226,Heart - Atrial Appendage,1,1,0
GTEX-1NSGN-1326,Artery - Coronary,1,0,0
GTEX-1NSGN-1426,Adipose - Visceral (Omentum),1,0,0
GTEX-1NSGN-1526,Spleen,1,0,0
GTEX-1NSGN-1626,Lung,1,1,0
GTEX-1NSGN-1726,Pancreas,1,1,0
GTEX-1NSGN-1826,Esophagus - Gastroesophageal Junction,1,1,0
GTEX-1NSGN-1926,Stomach,1,1,0
GTEX-1NSGN-2026,Esophagus - Mucosa,1,1,0
GTEX-1NSGN-2126,Small Intestine - Terminal Ileum,1,1,0
GTEX-1NSGN-2226,Esophagus - Muscularis,1,1,0
GTEX-1NSGN-2326,Colon - Transverse,1,1,0
GTEX-1NSGN-2426,Colon - Sigmoid,1,0,0
GTEX-1NSGN-2526,Testis,1,0,0
GTEX-1NSGN-2626,Prostate,1,0,0
GTEX-1NUQO-0126,Adipose - Subcutaneous,1,0,0
GTEX-1NUQO-0226,Nerve - Tibial,1,0,0
GTEX-1NUQO-0326,Artery - Tibial,1,1,0
GTEX-1NUQO-0426,Spleen,1,0,0
GTEX-1NUQO-0526,Skin - Sun Exposed (Lower leg),1,0,0
GTEX-1NUQO-0626,Adrenal Gland,1,1,0
GTEX-1NUQO-0726,Muscle - Skeletal,1,1,0
GTEX-1NUQO-0826,Pancreas,1,1,0
GTEX-1NUQO-0926,Thyroid,1,1,0
GTEX-1NUQO-1026,Lung,1,0,1
GTEX-1NUQO-1126,Esophagus - Mucosa,1,1,0
GTEX-1NUQO-1226,Esophagus - Muscularis,1,1,0
GTEX-1NUQO-1326,Colon - Transverse,1,0,0
GTEX-1NUQO-1426,Small Intestine - Terminal Ileum,1,0,0
GTEX-1NUQO-1526,Adipose - Visceral (Omentum),1,0,0
GTEX-1NUQO-1626,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-1NUQO-1726,Ovary,1,0,1
GTEX-1NUQO-1826,Vagina,1,1,0
GTEX-1NUQO-1926,Uterus,1,0,0
GTEX-1NUQO-2026,Skin - Not Sun Exposed (Suprapubic),1,0,0
GTEX-1NUQO-2126,Minor Salivary Gland,1,0,0
GTEX-1NUQO-2226,Breast - Mammary Tissue,1,1,0
GTEX-1NUQO-2326,Colon - Sigmoid,1,0,0
GTEX-1NUQO-2426,Stomach,1,0,0
GTEX-1NV5F-0126,Adipose - Subcutaneous,1,0,0
GTEX-1NV5F-0226,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-1NV5F-0326,Muscle - Skeletal,1,0,0
GTEX-1NV5F-0426,Artery - Tibial,1,0,0
GTEX-1NV5F-0526,Nerve - Tibial,1,0,0
GTEX-1NV5F-0626,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-1NV5F-0726,Thyroid,1,1,0
GTEX-1NV5F-0826,Liver,1,0,0
GTEX-1NV5F-0926,Lung,1,1,0
GTEX-1NV5F-1026,Artery - Aorta,1,0,0
GTEX-1NV5F-1126,Artery - Coronary,1,0,0
GTEX-1NV5F-1226,Heart - Atrial Appendage,1,0,0
GTEX-1NV5F-1326,Heart - Left Ventricle,1,0,0
GTEX-1NV5F-1426,Spleen,1,0,0
GTEX-1NV5F-1526,Pancreas,1,0,0
GTEX-1NV5F-1626,Ovary,1,0,1
GTEX-1NV5F-1726,Uterus,1,1,0
GTEX-1NV5F-1826,Vagina,1,0,0
GTEX-1NV5F-1926,Breast - Mammary Tissue,1,0,0
GTEX-1NV5F-2026,Adrenal Gland,1,0,0
GTEX-1NV5F-2126,Kidney - Cortex,1,0,0
GTEX-1NV5F-2226,Colon - Transverse,1,1,0
GTEX-1NV5F-2326,Small Intestine - Terminal Ileum,1,0,0
GTEX-1NV5F-2426,Colon - Sigmoid,1,0,0
GTEX-1NV5F-2526,Adipose - Visceral (Omentum),1,1,0
GTEX-1NV5F-2626,Esophagus - Muscularis,1,0,0
GTEX-1NV5F-2726,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-1NV5F-2826,Esophagus - Mucosa,1,0,0
GTEX-1NV5F-2926,Stomach,1,0,0
GTEX-1NV5F-3026,Pituitary,1,1,0
GTEX-1NV5F-3126,Brain - Cerebellum,1,0,0
GTEX-1NV5F-3226,Brain - Cortex,1,1,0
GTEX-1NV8Z-0126,Skin - Sun Exposed (Lower leg),1,0,0
GTEX-1NV8Z-0226,Adipose - Subcutaneous,1,0,0
GTEX-1NV8Z-0326,Muscle - Skeletal,1,0,0
GTEX-1NV8Z-0426,Artery - Tibial,1,0,0
GTEX-1NV8Z-0526,Nerve - Tibial,1,0,0
GTEX-1NV8Z-0626,Testis,1,0,0
